name;chrom;strand;txStart;txEnd;exonCount;name2;Length;Name3
NM_174871;chr17;-;65336618;65362721;10;PSMD12;26103;PSMD12
NM_002817;chr11;+;236807;252984;13;PSMD13;16177;PSMD13
NM_005805;chr2;+;162164785;162268228;12;PSMD14;103443;PSMD14
NM_002808;chr3;+;184016885;184026842;21;PSMD2;9957;PSMD2
NM_002809;chr17;+;38137020;38154213;12;PSMD3;17193;PSMD3
NM_002810;chr1;+;151227196;151239954;10;PSMD4;12758;PSMD4
NM_005047;chr9;-;123578331;123605299;10;PSMD5;26968;PSMD5
NR_024408;chr9;+;123605319;123616651;4;PSMD5-AS1;11332;PSMD5-AS1
NM_001271780;chr3;-;63996224;64009686;8;PSMD6;13462;PSMD6
NR_038286;chr3;+;63989697;63997917;3;PSMD6-AS2;8220;PSMD6-AS2
NM_002811;chr16;+;74330672;74340186;7;PSMD7;9514;PSMD7
NM_002812;chr19;+;38865189;38874464;7;PSMD8;9275;PSMD8
NR_048555;chr12;+;122326636;122355771;5;PSMD9;29135;PSMD9
NM_001281529;chr14;+;24605366;24608176;11;PSME1;2810;PSME1
NM_002818;chr14;-;24612573;24615855;11;PSME2;3282;PSME2
NR_049772;chr17;+;40985158;40995777;10;PSME3;10619;PSME3
NM_014614;chr2;-;54091203;54197977;47;PSME4;106774;PSME4
NM_178578;chr20;+;1093905;1148426;8;PSMF1;54521;PSMF1
NM_203433;chr21;-;40547371;40555440;6;PSMG1;8069;PSMG1
NM_147163;chr18;+;12658737;12725739;7;PSMG2;67002;PSMG2
NM_001134340;chr7;-;1606969;1609668;3;PSMG3;2699;PSMG3
NR_021487;chr7;+;1609708;1629261;6;PSMG3-AS1;19553;PSMG3-AS1
NM_001128591;chr6;+;3259161;3268300;3;PSMG4;9139;PSMG4
NM_014068;chr6_qbl_hap6;+;2378425;2403713;6;PSORS1C1;25288;PSORS1C1
NM_014069;chr6;-;31105310;31107127;2;PSORS1C2;1817;PSORS1C2
NR_026816;chr6_mcf_hap5;-;2523452;2527623;3;PSORS1C3;4171;PSORS1C3
NR_044998;chr13;-;20248891;20357159;8;PSPC1;108268;PSPC1
NM_004577;chr7;-;56078743;56119268;8;PSPH;40525;PSPH
NM_004158;chr19;-;6375304;6375860;2;PSPN;556;PSPN
NM_032636;chr1;-;109822175;109825790;8;PSRC1;3615;PSRC1
NM_153336;chr10;+;124739555;124749907;7;PSTK;10352;PSTK
NM_003978;chr15;+;77287464;77329671;15;PSTPIP1;42207;PSTPIP1
NM_024430;chr18;-;43563501;43652250;15;PSTPIP2;88749;PSTPIP2
NM_001164722;chr1;-;28473676;28520447;2;PTAFR;46771;PTAFR
NM_001099666;chr9;-;72324437;72374876;8;PTAR1;50439;PTAR1
NM_002819;chr19;+;797391;812327;15;PTBP1;14936;PTBP1
NM_021190;chr1;+;97187174;97280605;14;PTBP2;93431;PTBP2
NM_001244897;chr9;-;114979994;115095944;14;PTBP3;115950;PTBP3
NM_015545;chr7;-;99014361;99036462;8;PTCD1;22101;PTCD1
NM_001284404;chr5;+;71616193;71655180;8;PTCD2;38987;PTCD2
NM_017952;chr2;+;86333304;86369280;24;PTCD3;35976;PTCD3
NM_001083602;chr9;-;98205263;98279247;24;PTCH1;73984;PTCH1
NM_001166292;chr1;-;45285515;45308616;23;PTCH2;23101;PTCH2
NM_173495;chrX;+;23352984;23414918;3;PTCHD1;61934;PTCHD1
NM_020780;chr1;+;11539294;11597640;21;PTCHD2;58346;PTCHD2
NM_001034842;chr10;-;27687116;27703297;4;PTCHD3;16181;PTCHD3
NM_001013732;chr6;-;47845763;48036425;3;PTCHD4;190662;PTCHD4
NM_001243170;chr6;+;42883726;42893575;3;PTCRA;9849;PTCRA
NR_049735;chr14;-;36604915;36645857;4;PTCSC3;40942;PTCSC3
NM_001290225;chr8;+;97274113;97346779;11;PTDSS1;72666;PTDSS1
NM_030783;chr11;+;450279;491387;12;PTDSS2;41108;PTDSS2
NM_000314;chr10;+;89623194;89728532;9;PTEN;105338;PTEN
NR_023917;chr9;-;33673501;33677418;1;PTENP1;3917;PTENP1
NR_103745;chr9;+;33677265;33688008;4;PTENP1-AS;10743;PTENP1-AS
NM_001261838;chr10;+;16478941;16555744;4;PTER;76803;PTER
NM_178161;chr10;+;23481459;23483181;2;PTF1A;1722;PTF1A
NM_001281469;chr14;+;52734430;52743442;3;PTGDR;9012;PTGDR
NM_004778;chr11;-;60618397;60623444;2;PTGDR2;5047;PTGDR2
NM_000954;chr9;+;139871955;139876194;7;PTGDS;4239;PTGDS
NM_000955;chr19;-;14583277;14586174;3;PTGER1;2897;PTGER1
NM_000956;chr14;+;52781015;52795322;2;PTGER2;14307;PTGER2
NM_198717;chr1;-;71318035;71513491;3;PTGER3;195456;PTGER3
NM_000958;chr5;+;40680031;40693837;3;PTGER4;13806;PTGER4
NR_024496;chr9;+;66494268;66503030;2;PTGER4P2-CDK2AP2P2;8762;PTGER4P2-CDK2AP2P2
NM_004878;chr9;-;132500614;132515344;3;PTGES;14730;PTGES
NM_025072;chr9;-;130882971;130890741;7;PTGES2;7770;PTGES2
NR_024425;chr9;+;130890807;130892913;1;PTGES2-AS1;2106;PTGES2-AS1
NM_006601;chr12;-;57057124;57082192;8;PTGES3;25068;PTGES3
NM_001261430;chr17;-;41120104;41132545;7;PTGES3L;12441;PTGES3L
NM_001136042;chr17;-;41102542;41132545;17;PTGES3L-AARSD1;30003;PTGES3L-AARSD1
NM_001039585;chr1;+;78956727;79006386;4;PTGFR;49659;PTGFR
NM_020440;chr1;+;117452688;117532972;9;PTGFRN;80284;PTGFRN
NM_000960;chr19;-;47123724;47128354;3;PTGIR;4630;PTGIR
NM_000961;chr20;-;48120410;48184707;10;PTGIS;64297;PTGIS
NM_001146109;chr9;-;114312001;114362135;10;PTGR1;50134;PTGR1
NM_001146154;chr14;+;74318533;74352168;10;PTGR2;33635;PTGR2
NM_001271166;chr9;+;125132808;125157982;11;PTGS1;25174;PTGS1
NM_000963;chr1;-;186640943;186649559;10;PTGS2;8616;PTGS2
NM_000315;chr11;-;13513600;13517567;3;PTH;3967;PTH
NM_000316;chr3;+;46919235;46945289;16;PTH1R;26054;PTH1R
NM_178449;chr19;-;49925670;49926698;2;PTH2;1028;PTH2
NR_073601;chr2;+;209224568;209359231;13;PTH2R;134663;PTH2R
NM_198965;chr12;-;28111016;28124916;5;PTHLH;13900;PTHLH
NM_153831;chr8;-;141668480;142011412;32;PTK2;342932;PTK2
NM_173174;chr8;+;27168998;27316908;36;PTK2B;147910;PTK2B
NM_005975;chr20;-;62159775;62168723;8;PTK6;8948;PTK6
NR_072997;chr6;+;43044005;43129458;19;PTK7;85453;PTK7
NM_001099285;chr2;+;232573234;232578250;5;PTMA;5016;PTMA
NM_002824;chr12;+;6875540;6880118;5;PTMS;4578;PTMS
NM_002825;chr7;-;136912091;137028546;5;PTN;116455;PTN
NM_017432;chr19;+;50354415;50363999;12;PTOV1;9584;PTOV1
NR_040037;chr19;-;50341902;50354933;4;PTOV1-AS1;13031;PTOV1-AS1
NM_003463;chr6;+;64281916;64293493;6;PTP4A1;11577;PTP4A1
NM_080391;chr1;-;32372021;32403988;6;PTP4A2;31967;PTP4A2
NM_032611;chr8;+;142431487;142442554;5;PTP4A3;11067;PTP4A3
NM_177995;chr9;+;96793075;96872138;10;PTPDC1;79063;PTPDC1
NM_014241;chr10;-;17631957;17659373;7;PTPLA;27416;PTPLA
NM_016395;chr15;+;65822826;65870693;11;PTPLAD1;47867;PTPLAD1
NM_001010915;chr9;-;21006364;21031635;7;PTPLAD2;25271;PTPLAD2
NM_198402;chr3;-;123213362;123303924;7;PTPLB;90562;PTPLB
NM_175732;chr11;+;47586981;47595013;4;PTPMT1;8032;PTPMT1
NM_002827;chr20;+;49126857;49201300;10;PTPN1;74443;PTPN1
NM_002834;chr12;+;112856535;112947717;16;PTPN11;91182;PTPN11
NM_002835;chr7;+;77166772;77269388;18;PTPN12;102616;PTPN12
NM_006264;chr4;+;87515467;87736328;47;PTPN13;220861;PTPN13
NM_005401;chr1;-;214522038;214725024;19;PTPN14;202986;PTPN14
NM_014369;chr2;+;131113579;131132982;15;PTPN18;19403;PTPN18
NM_001207013;chr18;-;12785476;12884334;11;PTPN2;98858;PTPN2
NM_001042397;chr10;-;48737041;48827924;4;PTPN20A;90883;PTPN20A
NM_001042363;chr10;-;48737041;48827924;10;PTPN20B;90883;PTPN20B
NM_007039;chr14;-;88932121;89021123;19;PTPN21;89002;PTPN21
NM_001193431;chr1;-;114356432;114414375;21;PTPN22;57943;PTPN22
NM_015466;chr3;+;47422490;47454931;25;PTPN23;32441;PTPN23
NM_001145368;chr9;-;112137973;112260593;25;PTPN3;122620;PTPN3
NM_002830;chr2;+;120517206;120742474;27;PTPN4;225268;PTPN4
NM_001278236;chr11;-;18749474;18814268;15;PTPN5;64794;PTPN5
NM_080548;chr12;+;7055739;7070479;16;PTPN6;14740;PTPN6
NR_037664;chr1;-;202116140;202130716;9;PTPN7;14576;PTPN7
NM_002833;chr15;-;75759461;75871632;13;PTPN9;112171;PTPN9
NM_002836;chr20;+;2844840;3019315;28;PTPRA;174475;PTPRA
NM_001109754;chr12;-;70910631;71031220;34;PTPRB;120589;PTPRB
NM_080921;chr1;+;198608097;198726605;30;PTPRC;118508;PTPRC
NM_005608;chr11;-;67202980;67205153;2;PTPRCAP;2173;PTPRCAP
NM_002839;chr9;-;8314245;10612723;46;PTPRD;2298478;PTPRD
NR_110696;chr9;+;10613205;10620420;3;PTPRD-AS2;7215;PTPRD-AS2
NM_006504;chr10;+;129705324;129884164;21;PTPRE;178840;PTPRE
NM_130440;chr1;+;43996546;44089343;33;PTPRF;92797;PTPRF
NM_002841;chr3;+;61547242;62280573;30;PTPRG;733331;PTPRG
NR_038283;chr3;-;62247493;62304622;4;PTPRG-AS1;57129;PTPRG-AS1
NM_001161440;chr19;-;55692614;55720874;18;PTPRH;28260;PTPRH
NM_002843;chr11;+;48002109;48192394;25;PTPRJ;190285;PTPRJ
NM_001135648;chr6;-;128289923;128841870;31;PTPRK;551947;PTPRK
NM_002845;chr18;+;7567313;8406859;31;PTPRM;839546;PTPRM
NM_001199763;chr2;-;220154344;220174295;22;PTPRN;19951;PTPRN
NM_002847;chr7;-;157331749;158380482;23;PTPRN2;1048733;PTPRN2
NM_030667;chr12;+;15475190;15751265;27;PTPRO;276075;PTPRO
NM_001145026;chr12;+;80838125;81073968;42;PTPRQ;235843;PTPRQ
NM_002849;chr12;-;71031852;71314584;14;PTPRR;282732;PTPRR
NM_130853;chr19;-;5205518;5340814;29;PTPRS;135296;PTPRS
NM_133170;chr20;-;40701391;41818557;32;PTPRT;1117166;PTPRT
NM_001195001;chr1;+;29563027;29653325;30;PTPRU;90298;PTPRU
NR_002930;chr1;+;202137178;202158577;22;PTPRVP;21399;PTPRVP
NM_001206839;chr7;+;121513158;121702090;29;PTPRZ1;188932;PTPRZ1
NM_012232;chr17;-;40554466;40575338;2;PTRF;20872;PTRF
NM_001002913;chr9;-;130476226;130477936;5;PTRH1;1710;PTRH1
NM_016077;chr17;-;57774666;57784856;2;PTRH2;10190;PTRH2
NM_001013663;chr2;-;25013135;25016251;2;PTRHD1;3116;PTRHD1
NM_000317;chr11;+;112097087;112104695;6;PTS;7608;PTS
NM_004219;chr5;+;159848813;159855751;6;PTTG1;6938;PTTG1
NR_104597;chr21;-;46269499;46293818;5;PTTG1IP;24319;PTTG1IP
NM_006607;chr4;+;37962055;37962631;1;PTTG2;576;PTTG2
NR_002734;chr8;-;67679631;67680240;1;PTTG3P;609;PTTG3P
NM_002852;chr3;+;157154579;157161417;3;PTX3;6838;PTX3
NM_001013658;chr16;-;1535939;1538468;3;PTX4;2529;PTX4
NM_014281;chr8;-;144898513;144911556;11;PUF60;13043;PUF60
NM_001020658;chr1;-;31404352;31538564;22;PUM1;134212;PUM1
NM_001282752;chr2;-;20448452;20550611;20;PUM2;102159;PUM2
NM_005859;chr5;+;139493707;139499001;1;PURA;5294;PURA
NM_033224;chr7;-;44915891;44924984;1;PURB;9093;PURB
NM_001015508;chr8;-;30853320;30891231;2;PURG;37911;PURG
NM_001002020;chr12;+;132413744;132428406;6;PUS1;14662;PUS1
NM_144709;chr2;-;61167547;61245365;18;PUS10;77818;PUS10
NM_031307;chr11;-;125763379;125773116;4;PUS3;9737;PUS3
NM_019042;chr7;-;105096959;105162685;16;PUS7;65726;PUS7
NM_001271826;chr12;-;44122409;44152620;8;PUS7L;30211;PUS7L
NM_153339;chr1;+;1243993;1247057;8;PUSL1;3064;PUSL1
NM_002854;chr22;-;37196744;37215517;5;PVALB;18773;PVALB
NM_006505;chr19;+;45147097;45169428;8;PVR;22331;PVR
NM_024070;chr7;+;99816870;99819111;6;PVRIG;2241;PVRIG
NR_103728;chr7;+;99949940;99951559;5;PVRIG2P;1619;PVRIG2P
NM_203285;chr11;-;119508807;119599435;8;PVRL1;90628;PVRL1
NM_001042724;chr19;+;45349392;45392485;9;PVRL2;43093;PVRL2
NM_001243288;chr3;+;110791014;110913016;9;PVRL3;122002;PVRL3
NR_045114;chr3;-;110764162;110788806;4;PVRL3-AS1;24644;PVRL3-AS1
NM_030916;chr1;-;161040780;161059385;9;PVRL4;18605;PVRL4
NR_003367;chr8;+;128902873;129113499;8;PVT1;210626;PVT1
NR_022009;chr15;+;25380788;25383200;1;PWAR1;2412;PWAR1
NR_022010;chr15;+;25456838;25457180;1;PWAR4;342;PWAR4
NR_022008;chr15;+;25230006;25233379;1;PWAR5;3373;PWAR5
NR_022011;chr15;+;25227140;25228937;1;PWARSN;1797;PWARSN
NM_007062;chr12;+;108079589;108106257;15;PWP1;26668;PWP1
NM_005049;chr21;+;45527207;45551063;21;PWP2;23856;PWP2
NR_026646;chr15;+;24803303;24832926;9;PWRN1;29623;PWRN1
NR_026647;chr15;-;24409925;24415053;1;PWRN2;5128;PWRN2
NM_052927;chr5;-;159502891;159546452;4;PWWP2A;43561;PWWP2A
NM_001098637;chr10;+;134210701;134231358;3;PWWP2B;20657;PWWP2B
NM_183373;chr6;-;3722835;3752246;5;PXDC1;29411;PXDC1
NM_012293;chr2;-;1635658;1748291;23;PXDN;112633;PXDN
NM_144651;chr8;-;52232136;52722005;23;PXDNL;489869;PXDNL
NM_017771;chr3;+;58318616;58411854;18;PXK;93238;PXK
NM_018663;chr12;+;133264191;133281577;5;PXMP2;17386;PXMP2
NM_007238;chr20;-;32290549;32308136;4;PXMP4;17587;PXMP4
NM_001080855;chr12;-;120648241;120703574;12;PXN;55333;PXN
NR_038924;chr12;+;120639093;120650631;4;PXN-AS1;11538;PXN-AS1
NM_152990;chr6;-;36358328;36410666;5;PXT1;52338;PXT1
NM_145182;chr16;-;31212806;31214097;2;PYCARD;1291;PYCARD
NM_001282280;chr17;-;79890261;79895204;8;PYCR1;4943;PYCR1
NM_001271681;chr1;-;226107576;226112040;6;PYCR2;4464;PYCR2
NM_023078;chr8;-;144686082;144691784;6;PYCRL;5702;PYCRL
NM_152901;chr16;-;31227282;31228395;2;PYDC1;1113;PYDC1
NM_001083308;chr3;+;191178951;191179245;1;PYDC2;294;PYDC2
NM_002862;chr20;+;25228705;25278648;20;PYGB;49943;PYGB
NM_001163940;chr14;-;51371934;51411248;19;PYGL;39314;PYGL
NM_001164716;chr11;-;64513860;64528187;18;PYGM;14327;PYGM
NM_015617;chr15;-;55831084;55881050;3;PYGO1;49966;PYGO1
NM_138300;chr1;-;154929501;154934258;3;PYGO2;4757;PYGO2
NM_198928;chr1;+;158901336;158946849;9;PYHIN1;45513;PYHIN1
NM_024854;chr12;+;21590537;21624182;12;PYROXD1;33645;PYROXD1
NM_032709;chr10;-;100143321;100174978;16;PYROXD2;31657;PYROXD2
NM_032906;chr4;-;89442128;89444952;2;PYURF;2824;PYURF
NM_004160;chr17;-;42030106;42081837;7;PYY;51731;PYY
NR_003064;chr17;+;26553588;26555085;2;PYY2;1497;PYY2
NM_002864;chr12;-;9301435;9360966;36;PZP;59531;PZP
NM_001272073;chr3;-;49133364;49142562;24;QARS;9198;QARS
NM_000320;chr4;-;17488015;17513857;7;QDPR;25842;QDPR
NM_006775;chr6;+;163835674;163999628;8;QKI;163954;QKI
NM_012413;chr2;+;37571752;37600465;7;QPCT;28713;QPCT
NM_017659;chr19;+;46195740;46207248;7;QPCTL;11508;QPCTL
NM_014298;chr16;+;29690440;29709314;4;QPRT;18874;QPRT
NM_198180;chr9;-;133768814;133769225;1;QRFP;411;QRFP
NM_198179;chr4;-;122249796;122302181;6;QRFPR;52385;QRFPR
NM_198880;chr3;-;49067141;49131504;10;QRICH1;64363;QRICH1
NM_032134;chr17;-;74270129;74303761;19;QRICH2;33632;QRICH2
NM_018292;chr6;+;107077440;107116292;11;QRSL1;38852;QRSL1
NM_001076786;chr11;+;32914791;33001814;13;QSER1;87023;QSER1
NM_002826;chr1;+;180123967;180167169;12;QSOX1;43202;QSOX1
NM_181701;chr9;-;139098181;139137687;12;QSOX2;39506;QSOX2
NM_031209;chr19;+;10812111;10824043;10;QTRT1;11932;QTRT1
NM_024638;chr3;+;113775581;113807268;10;QTRTD1;31687;QTRTD1
NM_001136108;chr8;+;23145611;23153792;8;R3HCC1;8181;R3HCC1
NM_014472;chr10;+;99894380;100004654;9;R3HCC1L;110274;R3HCC1L
NM_015361;chr2;+;136289024;136482840;26;R3HDM1;193816;R3HDM1
NM_014925;chr12;-;57647547;57704246;22;R3HDM2;56699;R3HDM2
NM_138774;chr19;-;896502;913225;8;R3HDM4;16723;R3HDM4
NM_178491;chr20;+;42965797;42979432;5;R3HDML;13635;R3HDML
NM_016131;chr2;+;26256728;26360323;6;RAB10;103595;RAB10
NM_001206836;chr15;+;66161796;66184329;5;RAB11A;22533;RAB11A
NM_004218;chr19;+;8455204;8469317;5;RAB11B;14113;RAB11B
NR_038237;chr19;-;8439259;8455575;3;RAB11B-AS1;16316;RAB11B-AS1
NM_025151;chr8;-;37716464;37757015;5;RAB11FIP1;40551;RAB11FIP1
NM_014904;chr10;-;119764426;119806114;5;RAB11FIP2;41688;RAB11FIP2
NM_014700;chr16;+;475667;572481;14;RAB11FIP3;96814;RAB11FIP3
NM_032932;chr17;+;29718641;29865232;15;RAB11FIP4;146591;RAB11FIP4
NM_015470;chr2;-;73300509;73340146;5;RAB11FIP5;39637;RAB11FIP5
NM_001025300;chr18;+;8609442;8639380;6;RAB12;29938;RAB12
NM_002870;chr1;-;153954092;153958853;8;RAB13;4761;RAB13
NM_016322;chr9;-;123940414;123964365;8;RAB14;23951;RAB14
NM_198686;chr14;-;65412531;65438875;7;RAB15;26344;RAB15
NM_022449;chr2;-;238482964;238499769;6;RAB17;16805;RAB17
NM_021252;chr10;+;27793102;27831166;7;RAB18;38064;RAB18
NM_001008749;chr7;+;140103842;140126050;4;RAB19;22208;RAB19
NM_015543;chr2;-;65313987;65357435;4;RAB1A;43448;RAB1A
NM_030981;chr11;+;66036055;66044963;6;RAB1B;8908;RAB1B
NM_017817;chr13;-;111175412;111214071;2;RAB20;38659;RAB20
NM_014999;chr12;+;72148657;72181150;7;RAB21;32493;RAB21
NM_020673;chr20;+;56884770;56942563;7;RAB22A;57793;RAB22A
NM_001278667;chr6;-;57051790;57087112;7;RAB23;35322;RAB23
NM_001031677;chr5;-;176728190;176730745;8;RAB24;2555;RAB24
NM_020387;chr1;+;156030965;156040295;5;RAB25;9330;RAB25
NM_014353;chr16;+;2198650;2204141;9;RAB26;5491;RAB26
NM_183235;chr15;-;55495163;55582013;7;RAB27A;86850;RAB27A
NM_004163;chr18;+;52495707;52562747;6;RAB27B;67040;RAB27B
NM_001159601;chr4;-;13369346;13485989;8;RAB28;116643;RAB28
NM_002865;chr8;+;61429468;61536203;8;RAB2A;106735;RAB2A
NR_028074;chr14;-;21927178;21945132;8;RAB2B;17954;RAB2B
NM_001286060;chr11;-;82684174;82782965;5;RAB30;98791;RAB30
NR_038903;chr11;+;82783107;82784754;3;RAB30-AS1;1647;RAB30-AS1
NM_006868;chr18;+;9708227;9862553;7;RAB31;154326;RAB31
NM_006834;chr6;+;146864827;146876086;3;RAB32;11259;RAB32
NM_004794;chrX;+;129305772;129318844;2;RAB33A;13072;RAB33A
NM_031296;chr4;+;140374960;140397069;2;RAB33B;22109;RAB33B
NM_001142624;chr17;-;27041298;27045286;11;RAB34;3988;RAB34
NM_001167606;chr12;-;120532898;120554643;5;RAB35;21745;RAB35
NM_004914;chr22;+;23487512;23506531;11;RAB36;19019;RAB36
NM_175738;chr17;+;72667255;72743474;9;RAB37;76219;RAB37
NM_022337;chr11;-;87846414;87908635;3;RAB38;62221;RAB38
NM_017516;chr11;+;107799276;107834208;2;RAB39A;34932;RAB39A
NM_171998;chrX;-;154487518;154493874;2;RAB39B;6356;RAB39B
NM_002866;chr19;-;18307610;18314874;5;RAB3A;7264;RAB3A
NM_002867;chr1;-;52373627;52456436;5;RAB3B;82809;RAB3B
NM_138453;chr5;+;57878938;58147406;5;RAB3C;268468;RAB3C
NM_004283;chr19;-;11432721;11450344;5;RAB3D;17623;RAB3D
NM_001172435;chr2;+;135809834;135928279;25;RAB3GAP1;118445;RAB3GAP1
NM_012414;chr1;-;220321609;220445843;35;RAB3GAP2;124234;RAB3GAP2
NM_001271686;chr11;-;61664767;61687741;9;RAB3IL1;22974;RAB3IL1
NM_175624;chr12;+;70132465;70216984;10;RAB3IP;84519;RAB3IP
NM_080879;chrX;-;102754680;102774417;3;RAB40A;19737;RAB40A
NM_001031834;chrX;+;102192199;102193228;1;RAB40AL;1029;RAB40AL
NM_006822;chr17;-;80614942;80656598;6;RAB40B;41656;RAB40B
NM_001172663;chr16;+;639356;679273;7;RAB40C;39917;RAB40C
NM_001032726;chrX;+;69502021;69504852;8;RAB41;2831;RAB41
NM_152304;chr1;+;28918711;28921088;2;RAB42;2377;RAB42
NM_001204883;chr3;-;128806411;128840993;4;RAB43;34582;RAB43
NM_001257357;chr6;+;36665627;36700960;14;RAB44;35333;RAB44
NM_001271998;chr1;+;229406808;229441640;6;RAB4A;34832;RAB4A
NM_016154;chr19;+;41284123;41302849;8;RAB4B;18726;RAB4B
NR_037791;chr19;+;41284123;41314346;12;RAB4B-EGLN2;30223;RAB4B-EGLN2
NM_004162;chr3;+;19988571;20026667;6;RAB5A;38096;RAB5A
NM_001252036;chr12;+;56367696;56390467;6;RAB5B;22771;RAB5B
NM_004583;chr17;-;40276993;40307062;6;RAB5C;30069;RAB5C
NM_198896;chr11;-;73386682;73472201;8;RAB6A;85519;RAB6A
NM_016577;chr3;-;133543079;133614691;8;RAB6B;71612;RAB6B
NM_032144;chr2;+;130737234;130740311;1;RAB6C;3077;RAB6C
NR_036537;chr2;-;130724164;130738045;6;RAB6C-AS1;13881;RAB6C-AS1
NM_004637;chr3;+;128444978;128533641;6;RAB7A;88663;RAB7A
NM_001135664;chr1;-;205737113;205744610;5;RAB7L1;7497;RAB7L1
NM_005370;chr19;+;16222489;16244445;8;RAB8A;21956;RAB8A
NM_016530;chr15;+;63481727;63559973;8;RAB8B;78246;RAB8B
NM_001195328;chrX;+;13707239;13727944;2;RAB9A;20705;RAB9A
NM_016370;chrX;-;103077254;103087212;3;RAB9B;9958;RAB9B
NR_000039;chr5;+;104435174;104435799;1;RAB9BP1;625;RAB9BP1
NM_006423;chr19;-;42460832;42463528;5;RABAC1;2696;RABAC1
NM_001083585;chr17;+;5185557;5289132;18;RABEP1;103575;RABEP1
NM_024816;chr16;-;28915741;28936532;13;RABEP2;20791;RABEP2
NM_001174153;chr9;+;127962820;127996438;8;RABEPK;33618;RABEPK
NM_012197;chr9;+;125703287;125867147;26;RABGAP1;163860;RABGAP1
NM_014857;chr1;+;174128551;174927327;21;RABGAP1L;798776;RABGAP1L
NM_001287060;chr7;+;66147077;66276448;10;RABGEF1;129371;RABGEF1
NM_182836;chr14;-;24734743;24740833;17;RABGGTA;6090;RABGGTA
NM_004582;chr1;+;76251878;76260775;9;RABGGTB;8897;RABGGTB
NM_002871;chr1;-;202847409;202858385;2;RABIF;10976;RABIF
NM_007082;chr2;+;114384816;114400975;10;RABL2A;16159;RABL2A
NM_001130922;chr22;-;51205919;51222087;9;RABL2B;16168;RABL2B
NM_173825;chr3;-;120405527;120461384;8;RABL3;55857;RABL3
NM_024718;chr9;+;139702373;139735639;15;RABL6;33266;RABL6
NM_006908;chr7;+;6414125;6443598;6;RAC1;29473;RAC1
NM_002872;chr22;-;37621300;37640339;7;RAC2;19039;RAC2
NM_005052;chr17;+;79989531;79992080;6;RAC3;2549;RAC3
NM_013277;chr12;-;50382944;50419307;19;RACGAP1;36363;RACGAP1
NR_026583;chr12;-;45456400;45459194;1;RACGAP1P;2794;RACGAP1P
NM_002853;chr5;-;34905365;34915780;6;RAD1;10415;RAD1
NM_133343;chr5;+;68665123;68710630;18;RAD17;45507;RAD17
NM_020165;chr3;-;8918879;9005159;13;RAD18;86280;RAD18
NM_006265;chr8;-;117858172;117887105;14;RAD21;28933;RAD21
NR_033886;chr8;+;117886662;117889107;2;RAD21-AS1;2445;RAD21-AS1
NM_001136566;chr20;+;1206763;1235145;14;RAD21L1;28382;RAD21L1
NM_001270363;chr19;+;13056627;13064457;8;RAD23A;7830;RAD23A
NM_002874;chr9;+;110045516;110094475;10;RAD23B;48959;RAD23B
NM_005732;chr5;+;131892615;131980313;25;RAD50;87698;RAD50
NM_001164270;chr15;+;40987326;41024356;9;RAD51;37030;RAD51
NM_006479;chr12;+;4647949;4669213;9;RAD51AP1;21264;RAD51AP1
NM_001099218;chr2;-;17691985;17699706;3;RAD51AP2;7721;RAD51AP2
NR_040058;chr15;-;40985952;40987303;2;RAD51-AS1;1351;RAD51-AS1
NM_133509;chr14;+;68286495;69062738;11;RAD51B;776243;RAD51B
NM_058216;chr17;+;56769933;56811703;9;RAD51C;41770;RAD51C
NR_037712;chr17;-;33426810;33446888;8;RAD51D;20078;RAD51D
NR_037714;chr17;-;33336130;33448541;7;RAD51L3-RFFL;112411;RAD51L3-RFFL
NM_134424;chr12;-;1021254;1058863;12;RAD52;37609;RAD52
NM_012415;chr8;-;95384187;95487343;15;RAD54B;103156;RAD54B
NM_003579;chr1;+;46713366;46744145;18;RAD54L;30779;RAD54L
NM_015106;chr3;+;51575595;51697612;22;RAD54L2;122017;RAD54L2
NM_004584;chr11;+;67159422;67165883;11;RAD9A;6461;RAD9A
NM_152442;chr12;+;110940004;110969891;12;RAD9B;29887;RAD9B
NM_018059;chr7;-;4838739;4923335;15;RADIL;84596;RADIL
NM_003610;chr20;+;55926144;55953519;12;RAE1;27375;RAE1
NM_001243328;chr6;-;150204510;150217195;5;RAET1E;12685;RAET1E
NR_045126;chr6;+;150184633;150240644;2;RAET1E-AS1;56011;RAET1E-AS1
NM_001001788;chr6;-;150238013;150244214;5;RAET1G;6201;RAET1G
NR_024045;chr6;-;150319154;150326280;4;RAET1K;7126;RAET1K
NM_130900;chr6;-;150341265;150346668;4;RAET1L;5403;RAET1L
NM_002880;chr3;-;12625099;12705700;17;RAF1;80601;RAF1
NM_000448;chr11;+;36589562;36601310;2;RAG1;11748;RAG1
NM_001243785;chr11;-;36613492;36619829;3;RAG2;6337;RAG2
NM_030665;chr17;+;17584786;17714765;6;RAI1;129979;RAI1
NM_015577;chr5;+;34656432;34832717;18;RAI14;176285;RAI14
NM_021785;chrX;-;17818168;17879457;2;RAI2;61289;RAI2
NM_005402;chr7;+;39663151;39747723;5;RALA;84572;RALA
NM_002881;chr2;+;121010413;121052286;5;RALB;41873;RALB
NM_006788;chr18;+;9475529;9538106;10;RALBP1;62577;RALBP1
NM_014990;chr14;-;36007557;36278432;41;RALGAPA1;270875;RALGAPA1
NR_104269;chr14;-;36007960;36278350;43;RALGAPA1P;270390;RALGAPA1P
